#vcrlog boot_count=2 version=1 entries=1024 next_seq=66 created=01dd4d75e23cb688
1	0	1	2	100	4	00000000	00000003	00000001	00000d40	vcrmp 0.1 build 1: VideoPortInitialize 0
2	562	1	2	101	4	00000001	00000002	00000000	00000000	PHASE find adapter
3	562	1	2	200	4	0000121a	00000009	0001121a	00000001	PCI 121a:0009 subsys 0001121a rev 1 at bus 3 slot 0
4	562	1	2	201	4	00000000	d0000000	08000000	00000000	range 0: d0000000 + 8000000 mem
5	562	1	2	201	4	00000001	c0000000	10000000	00000000	range 1: c0000000 + 10000000 mem
6	562	1	2	201	4	00000002	0000c000	00000100	00000001	range 2: 0000c000 + 100 io
7	562	1	2	202	4	00000000	d0000000	00400000	f59fd000	registers mapped
8	562	1	2	202	4	00000002	0000c000	00000100	0000c000	I/O BAR mapped
9	562	1	2	102	4	00000001	00000001	00000000	00000000	PHASE discover
10	562	1	2	205	4	00000001	00000320	f8000000	f8000000	slave chip 1 at 3:0.1 (BARs as found, not programmed)
11	562	1	2	205	4	00000002	00000340	e0000000	f8000000	slave chip 2 at 3:0.2 (BARs as found, not programmed)
12	562	1	2	205	4	00000003	00000360	f8000000	f8000000	slave chip 3 at 3:0.3 (BARs as found, not programmed)
13	562	1	2	206	4	00000002	00000000	00213388	20030302	HiNT HB1 bridge 2:0 (secondary bus 3)
14	562	1	2	208	4	00000010	00000045	00000045	00000000	master decode narrowed from power-up (32 MB / 64 MB / 256 B)
15	562	1	2	204	4	587eadf9	40240031	02000000	10000000	fb 32 MB (4 parts x 8 MB), BAR1 256 MB
16	562	1	3	203	4	00000000	0000005f	00000000	00000000	boot chip0 status
17	562	1	3	203	4	00000004	01841320	00000000	00000000	boot chip0 pciInit0
18	562	1	3	203	4	0000000c	00003fff	00000000	00000000	boot chip0 lfbMemCfg
19	562	1	3	203	4	00000010	00000000	00000000	00000000	boot chip0 miscInit0
20	562	1	3	203	4	00000014	26008001	00000000	00000000	boot chip0 miscInit1
21	562	1	3	203	4	00000018	587eadf9	00000000	00000000	boot chip0 dramInit0
22	562	1	3	203	4	0000001c	40240031	00000000	00000000	boot chip0 dramInit1
23	562	1	3	203	4	00000020	8000049e	00000000	00000000	boot chip0 agpInit
24	562	1	3	203	4	00000024	00000ff0	00000000	00000000	boot chip0 tmuGbeInit
25	562	1	3	203	4	00000028	00000140	00000000	00000000	boot chip0 vgaInit0
26	562	1	3	203	4	0000002c	00000000	00000000	00000000	boot chip0 vgaInit1
27	562	1	3	203	4	00000038	00bd4546	00000000	00000000	boot chip0 strapInfo
